"","language","target","observations_per_class","top_k_words","classifier","C","kernel","Accuracy","Precision","Recall","F1"
"1944","es","d_fr_sec",2303,30000,"SVM",5,"poly",0.722564354867897,0.739439006335125,0.722556655620745,0.730900356760651
"1945","uk","d_fr_lab",2553,30000,"SVM",1,"rbf",0.754406580493537,0.76865781549611,0.754406580493537,0.761465523959361
"1946","uk","d_fr_lab",2553,30000,"SVM",1,"linear",0.704465334900118,0.733702651515151,0.704465334900118,0.718786802374949
"1947","uk","d_fr_lab",2553,30000,"SVM",1,"sigmoid",0.700940070505288,0.712563540753725,0.700940070505288,0.706704014785698
"1948","uk","d_fr_lab",2553,30000,"SVM",1,"poly",0.688014101057579,0.748177311169437,0.688014101057579,0.716835563551678
"1949","uk","d_fr_lab",2553,30000,"SVM",3,"rbf",0.785546415981199,0.798457723793139,0.785546415981199,0.791949449485104
"1950","uk","d_fr_lab",2553,30000,"SVM",3,"linear",0.750293772032902,0.770203029038221,0.750293772032902,0.760118055468665
"1951","uk","d_fr_lab",2553,30000,"SVM",3,"sigmoid",0.655699177438308,0.659076640919832,0.655699177438308,0.657383571078456
"1952","uk","d_fr_lab",2553,30000,"SVM",3,"poly",0.716216216216216,0.75530888030888,0.716216216216216,0.735243278700149
"1953","uk","d_fr_lab",2553,30000,"SVM",5,"rbf",0.786133960047004,0.798618006268689,0.786133960047004,0.792326810980314
"1954","uk","d_fr_lab",2553,30000,"SVM",5,"linear",0.77262044653349,0.788390300905638,0.77262044653349,0.780425717539321
"1955","uk","d_fr_lab",2553,30000,"SVM",5,"sigmoid",0.63924794359577,0.641442427047611,0.63924794359577,0.640343305180428
"1956","uk","d_fr_lab",2553,30000,"SVM",5,"poly",0.725616921269095,0.755959094668772,0.725616921269095,0.74047730926812
"1957","uk","d_fr_lab",2553,30000,"SVM",1,"rbf",0.749412455934195,0.763310393547617,0.749412455934195,0.756297582025113
"1958","uk","d_fr_lab",2553,30000,"SVM",1,"linear",0.700940070505288,0.72946002140975,0.700940070505288,0.714915724247743
"1959","uk","d_fr_lab",2553,30000,"SVM",1,"sigmoid",0.689189189189189,0.69695729424445,0.689189189189189,0.693051475093713
"1960","uk","d_fr_lab",2553,30000,"SVM",1,"poly",0.692420681551116,0.748666745817038,0.692420681551116,0.719446063505009
"1961","uk","d_fr_lab",2553,30000,"SVM",3,"rbf",0.785840188014101,0.797675327796331,0.785840188014101,0.791713530194068
"1962","uk","d_fr_lab",2553,30000,"SVM",3,"linear",0.75235017626322,0.770060164357592,0.75235017626322,0.761102161394237
"1963","uk","d_fr_lab",2553,30000,"SVM",3,"sigmoid",0.648061104582844,0.650407839622203,0.648061104582844,0.649232351464456
"1964","uk","d_fr_lab",2553,30000,"SVM",3,"poly",0.720622796709753,0.757129188977408,0.720622796709753,0.738425065797192
"1965","uk","d_fr_lab",2553,30000,"SVM",5,"rbf",0.787602820211516,0.799072924613198,0.787602820211516,0.793296413628035
"1966","uk","d_fr_lab",2553,30000,"SVM",5,"linear",0.771739130434783,0.787374974598034,0.771739130434783,0.779478649139161
"1967","uk","d_fr_lab",2553,30000,"SVM",5,"sigmoid",0.634253819036428,0.635684848878014,0.634253819036428,0.63496852767954
"1968","uk","d_fr_lab",2553,30000,"SVM",5,"poly",0.73090481786134,0.76007097368178,0.73090481786134,0.745202624659122
"1969","uk","d_fr_lab",2553,30000,"SVM",1,"rbf",0.754994124559342,0.768710265482805,0.754994124559342,0.761790459777984
"1970","uk","d_fr_lab",2553,30000,"SVM",1,"linear",0.705640423031727,0.733852767766292,0.705640423031727,0.719470131293271
"1971","uk","d_fr_lab",2553,30000,"SVM",1,"sigmoid",0.693497845671759,0.700415805222387,0.693497845671759,0.696939658614567
"1972","uk","d_fr_lab",2553,30000,"SVM",1,"poly",0.694085389737564,0.746819936523877,0.694085389737564,0.71948766828544
"1973","uk","d_fr_lab",2553,30000,"SVM",3,"rbf",0.795730513121817,0.804655379272439,0.795730513121817,0.800168060562924
"1974","uk","d_fr_lab",2553,30000,"SVM",3,"linear",0.756952604778692,0.773413756754336,0.756952604778692,0.765094649833276
"1975","uk","d_fr_lab",2553,30000,"SVM",3,"sigmoid",0.655111633372503,0.657688483844887,0.655111633372503,0.656397529602843
"1976","uk","d_fr_lab",2553,30000,"SVM",3,"poly",0.72972972972973,0.761273639746223,0.72972972972973,0.745168010690185
"1977","uk","d_fr_lab",2553,30000,"SVM",5,"rbf",0.796905601253427,0.805310599551524,0.796905601253427,0.801086054689682
"1978","uk","d_fr_lab",2553,30000,"SVM",5,"linear",0.780454367410889,0.793889525807057,0.780454367410889,0.787114620035691
"1979","uk","d_fr_lab",2553,30000,"SVM",5,"sigmoid",0.643164904034469,0.644767550072634,0.643164904034469,0.643965229922718
"1980","uk","d_fr_lab",2553,30000,"SVM",5,"poly",0.739717978848414,0.764895191747345,0.739717978848414,0.752095935789506
"1981","pl","d_fr_eco",782,30000,"SVM",1,"rbf",0.827586206896552,0.829521123432909,0.827586206896552,0.828552535514908
"1982","pl","d_fr_eco",782,30000,"SVM",1,"linear",0.831417624521073,0.831904852913071,0.831417624521073,0.831661167356434
"1983","pl","d_fr_eco",782,30000,"SVM",1,"sigmoid",0.842911877394636,0.844550643833798,0.842911877394636,0.843730464876413
"1984","pl","d_fr_eco",782,30000,"SVM",1,"poly",0.764367816091954,0.79411092239352,0.764367816091954,0.778955550044367
"1985","pl","d_fr_eco",782,30000,"SVM",3,"rbf",0.846743295019157,0.846824755891638,0.846743295019157,0.846784023496257
"1986","pl","d_fr_eco",782,30000,"SVM",3,"linear",0.865900383141762,0.866438305817321,0.865900383141762,0.866169260962153
"1987","pl","d_fr_eco",782,30000,"SVM",3,"sigmoid",0.85823754789272,0.85857443025699,0.85823754789272,0.858405956022392
"1988","pl","d_fr_eco",782,30000,"SVM",3,"poly",0.808429118773946,0.815847627065137,0.808429118773946,0.812121431759297
"1989","pl","d_fr_eco",782,30000,"SVM",5,"rbf",0.846743295019157,0.846824755891638,0.846743295019157,0.846784023496257
"1990","pl","d_fr_eco",782,30000,"SVM",5,"linear",0.863984674329502,0.864118303571429,0.863984674329502,0.864051483783883
"1991","pl","d_fr_eco",782,30000,"SVM",5,"sigmoid",0.823754789272031,0.823773800960113,0.823754789272031,0.823764295006379
"1992","pl","d_fr_eco",782,30000,"SVM",5,"poly",0.810344827586207,0.813218561099917,0.810344827586207,0.811779151065613
"1993","pl","d_fr_eco",782,30000,"SVM",1,"rbf",0.793831491164207,0.800405068966393,0.793928676687297,0.797153718850437
"1994","pl","d_fr_eco",782,30000,"SVM",1,"linear",0.774633956214471,0.781205541721333,0.774745800176835,0.777962261705588
"1995","pl","d_fr_eco",782,30000,"SVM",1,"sigmoid",0.800534633514976,0.804466121313581,0.800607869142352,0.802532358024353
"1996","pl","d_fr_eco",782,30000,"SVM",1,"poly",0.674890242019106,0.751225097689989,0.675257883878574,0.711218677456385
"1997","pl","d_fr_eco",782,30000,"SVM",3,"rbf",0.813006964208235,0.816582870244218,0.813082080754495,0.814828715362328
"1998","pl","d_fr_eco",782,30000,"SVM",3,"linear",0.81970642957472,0.823980582692798,0.819787061597406,0.821878472964748
"1999","pl","d_fr_eco",782,30000,"SVM",3,"sigmoid",0.829310712526015,0.831766727002635,0.829369289714117,0.830566278305721
"2000","pl","d_fr_eco",782,30000,"SVM",3,"poly",0.725711680308278,0.7763893358045,0.726013115237253,0.750356657010994
"2001","pl","d_fr_eco",782,30000,"SVM",5,"rbf",0.81108757841169,0.814615941823801,0.811162687886826,0.812885647393294
"2002","pl","d_fr_eco",782,30000,"SVM",5,"linear",0.833143968642678,0.837838599265981,0.833226495726496,0.835526182843203
"2003","pl","d_fr_eco",782,30000,"SVM",5,"sigmoid",0.805351482927762,0.807690295486343,0.805411877394636,0.806549477370374
"2004","pl","d_fr_eco",782,30000,"SVM",5,"poly",0.733387385002316,0.776032426456155,0.733668582375479,0.754256116760648
"2005","pl","d_fr_eco",782,30000,"SVM",1,"rbf",0.792176848236151,0.799669317391235,0.792184890460753,0.795909509146836
"2006","pl","d_fr_eco",782,30000,"SVM",1,"linear",0.763383609965118,0.773826064780746,0.763373121131742,0.768564052984609
"2007","pl","d_fr_eco",782,30000,"SVM",1,"sigmoid",0.803043562458481,0.807909269140909,0.803045485804107,0.80547003512218
"2008","pl","d_fr_eco",782,30000,"SVM",1,"poly",0.660419470367184,0.742480864761807,0.660457805285391,0.699071588625446
"2009","pl","d_fr_eco",782,30000,"SVM",3,"rbf",0.81647681171144,0.820742262478696,0.816484919933196,0.818608055943111
"2010","pl","d_fr_eco",782,30000,"SVM",3,"linear",0.815184964566128,0.821187946854732,0.815183220355634,0.818174566318564
"2011","pl","d_fr_eco",782,30000,"SVM",3,"sigmoid",0.824786796194566,0.827333036556619,0.82479614893408,0.826062645016665
"2012","pl","d_fr_eco",782,30000,"SVM",3,"poly",0.708375925067963,0.767639009452184,0.708399646330681,0.73683057103561
"2013","pl","d_fr_eco",782,30000,"SVM",5,"rbf",0.81519722118041,0.819213454060607,0.815207780725022,0.817205708799323
"2014","pl","d_fr_eco",782,30000,"SVM",5,"linear",0.833100457661977,0.838792851999342,0.833107377934964,0.835940447938356
"2015","pl","d_fr_eco",782,30000,"SVM",5,"sigmoid",0.799217047479672,0.80101720714683,0.799241084585912,0.80012816020944
"2016","pl","d_fr_eco",782,30000,"SVM",5,"poly",0.71797162838926,0.767516449678781,0.717997838687494,0.741931809531795
"2017","pl","d_fr_sec",995,30000,"SVM",1,"rbf",0.775602409638554,0.782809663454825,0.775602409638554,0.779189370701863
"2018","pl","d_fr_sec",995,30000,"SVM",1,"linear",0.753012048192771,0.76342237503306,0.753012048192771,0.758181478150505
"2019","pl","d_fr_sec",995,30000,"SVM",1,"sigmoid",0.795180722891566,0.800458037825059,0.795180722891566,0.797810653429138
"2020","pl","d_fr_sec",995,30000,"SVM",1,"poly",0.740963855421687,0.769480519480519,0.740963855421687,0.754952995105275
"2021","pl","d_fr_sec",995,30000,"SVM",3,"rbf",0.807228915662651,0.81010989010989,0.807228915662651,0.808666836938512
"2022","pl","d_fr_sec",995,30000,"SVM",3,"linear",0.793674698795181,0.799680599916678,0.793674698795181,0.796666330208119
"2023","pl","d_fr_sec",995,30000,"SVM",3,"sigmoid",0.831325301204819,0.832302092811647,0.831325301204819,0.831813410248756
"2024","pl","d_fr_sec",995,30000,"SVM",3,"poly",0.759036144578313,0.788439002707399,0.759036144578313,0.773458238602266
"2025","pl","d_fr_sec",995,30000,"SVM",5,"rbf",0.808734939759036,0.811450353733652,0.808734939759036,0.810090371243325
"2026","pl","d_fr_sec",995,30000,"SVM",5,"linear",0.822289156626506,0.827036382383267,0.822289156626506,0.824655937575152
"2027","pl","d_fr_sec",995,30000,"SVM",5,"sigmoid",0.814759036144578,0.816023428035306,0.814759036144578,0.815390741930498
"2028","pl","d_fr_sec",995,30000,"SVM",5,"poly",0.754518072289157,0.774224607294019,0.754518072289157,0.764244324458306
"2029","pl","d_fr_sec",995,30000,"SVM",1,"rbf",0.786745397881117,0.79409272803476,0.786804316965748,0.790431721616199
"2030","pl","d_fr_sec",995,30000,"SVM",1,"linear",0.76640044340257,0.777009222657282,0.766472991664543,0.771705145566246
"2031","pl","d_fr_sec",995,30000,"SVM",1,"sigmoid",0.810863362954079,0.816022722493064,0.8109098023514,0.813458228299127
"2032","pl","d_fr_sec",995,30000,"SVM",1,"poly",0.698536226353377,0.753466967814794,0.69875650638809,0.725081167549753
"2033","pl","d_fr_sec",995,30000,"SVM",3,"rbf",0.806329389958022,0.810623834520436,0.80638035525789,0.808496526840432
"2034","pl","d_fr_sec",995,30000,"SVM",3,"linear",0.813126942157771,0.818696302618798,0.813173388417719,0.815925499618448
"2035","pl","d_fr_sec",995,30000,"SVM",3,"sigmoid",0.819885878355049,0.822527303208701,0.819930022203618,0.821226609115934
"2036","pl","d_fr_sec",995,30000,"SVM",3,"poly",0.715113849061404,0.756694146384125,0.715297746878754,0.73541385718521
"2037","pl","d_fr_sec",995,30000,"SVM",5,"rbf",0.807082402006215,0.811294066332316,0.807133367306082,0.809208368597825
"2038","pl","d_fr_sec",995,30000,"SVM",5,"linear",0.823663432008577,0.828672577805297,0.823711007170677,0.826184343496304
"2039","pl","d_fr_sec",995,30000,"SVM",5,"sigmoid",0.793503198313616,0.796921488453743,0.793556400829906,0.795235384763755
"2040","pl","d_fr_sec",995,30000,"SVM",5,"poly",0.71511725635574,0.749574813237579,0.715293196957012,0.732032866835476
"2041","pl","d_fr_sec",995,30000,"SVM",1,"rbf",0.793979083755838,0.801183651864949,0.793981060192431,0.797566095223016
"2042","pl","d_fr_sec",995,30000,"SVM",1,"linear",0.769857711388541,0.780509458694307,0.769857375119815,0.775146823346749
"2043","pl","d_fr_sec",995,30000,"SVM",1,"sigmoid",0.818604735684821,0.824243496978111,0.818600686734855,0.82141240094734
"2044","pl","d_fr_sec",995,30000,"SVM",1,"poly",0.67986879645278,0.744973402998025,0.67986143971657,0.71092968129253
"2045","pl","d_fr_sec",995,30000,"SVM",3,"rbf",0.815582087020783,0.819141047661791,0.815596221744986,0.817364791336318
"2046","pl","d_fr_sec",995,30000,"SVM",3,"linear",0.82061655369593,0.826442177792807,0.82061326878511,0.823517409070245
"2047","pl","d_fr_sec",995,30000,"SVM",3,"sigmoid",0.832161224081848,0.834320196441129,0.832176136570451,0.833246787267013
"2048","pl","d_fr_sec",995,30000,"SVM",3,"poly",0.699970318680453,0.748183771545679,0.699962993969837,0.723270548595714
"2049","pl","d_fr_sec",995,30000,"SVM",5,"rbf",0.816084095052911,0.819587868869711,0.816098229777115,0.817839326854595
"2050","pl","d_fr_sec",995,30000,"SVM",5,"linear",0.834176827975552,0.838503768425817,0.834185685339545,0.836339153271423
"2051","pl","d_fr_sec",995,30000,"SVM",5,"sigmoid",0.809545118634417,0.812482361739159,0.809561508875381,0.811019305482761
"2052","pl","d_fr_sec",995,30000,"SVM",5,"poly",0.701480885835953,0.742657474370573,0.701475084628544,0.721479079517709
"2053","ro","d_fr_wel",269,30000,"SVM",1,"rbf",0.688888888888889,0.689262741217219,0.688888888888889,0.689075764345439
"2054","ro","d_fr_wel",269,30000,"SVM",1,"linear",0.7,0.700098814229249,0.7,0.700049403627638
"2055","ro","d_fr_wel",269,30000,"SVM",1,"sigmoid",0.705555555555556,0.705784204671858,0.705555555555555,0.70566986159215
"2056","ro","d_fr_wel",269,30000,"SVM",1,"poly",0.694444444444444,0.710702341137124,0.694444444444444,0.702479338842975
"2057","ro","d_fr_wel",269,30000,"SVM",3,"rbf",0.733333333333333,0.733448616600791,0.733333333333333,0.733390970436657
"2058","ro","d_fr_wel",269,30000,"SVM",3,"linear",0.733333333333333,0.733448616600791,0.733333333333333,0.733390970436657
"2059","ro","d_fr_wel",269,30000,"SVM",3,"sigmoid",0.727777777777778,0.728031145717464,0.727777777777778,0.727904439699634
"2060","ro","d_fr_wel",269,30000,"SVM",3,"poly",0.722222222222222,0.727732793522267,0.722222222222222,0.724967036376328
"2061","ro","d_fr_wel",269,30000,"SVM",5,"rbf",0.733333333333333,0.733448616600791,0.733333333333333,0.733390970436657
"2062","ro","d_fr_wel",269,30000,"SVM",5,"linear",0.727777777777778,0.727805901963205,0.727777777777778,0.72779183959879
"2063","ro","d_fr_wel",269,30000,"SVM",5,"sigmoid",0.738888888888889,0.738918384985801,0.738888888888889,0.738903636642983
"2064","ro","d_fr_wel",269,30000,"SVM",5,"poly",0.727777777777778,0.732631446223679,0.727777777777778,0.730196546419864
"2065","ro","d_fr_wel",269,30000,"SVM",1,"rbf",0.665673494723774,0.698363384997099,0.666448189762797,0.682032629756698
"2066","ro","d_fr_wel",269,30000,"SVM",1,"linear",0.679608938547486,0.706724365655255,0.680305867665418,0.693263522636186
"2067","ro","d_fr_wel",269,30000,"SVM",1,"sigmoid",0.682386716325264,0.706534913425548,0.683052434456929,0.694595260067022
"2068","ro","d_fr_wel",269,30000,"SVM",1,"poly",0.612585350713842,0.656060526396783,0.613732833957553,0.634191197851
"2069","ro","d_fr_wel",269,30000,"SVM",3,"rbf",0.71024208566108,0.736754524585383,0.710892634207241,0.723592570973483
"2070","ro","d_fr_wel",269,30000,"SVM",3,"linear",0.718621973929237,0.737105539971949,0.71916354556804,0.728024015407165
"2071","ro","d_fr_wel",269,30000,"SVM",3,"sigmoid",0.727017380509001,0.74254664630506,0.727496878901373,0.734944725598862
"2072","ro","d_fr_wel",269,30000,"SVM",3,"poly",0.637647423960273,0.677850183674857,0.638701622971286,0.657693848823801
"2073","ro","d_fr_wel",269,30000,"SVM",5,"rbf",0.71024208566108,0.736754524585383,0.710892634207241,0.723592570973483
"2074","ro","d_fr_wel",269,30000,"SVM",5,"linear",0.715844196151459,0.734284182653157,0.716385767790262,0.72522455959805
"2075","ro","d_fr_wel",269,30000,"SVM",5,"sigmoid",0.732572936064556,0.747990265939228,0.733052434456929,0.740446018538386
"2076","ro","d_fr_wel",269,30000,"SVM",5,"poly",0.640425201738051,0.680299510025563,0.641479400749064,0.660319389973213
"2077","ro","d_fr_wel",269,30000,"SVM",1,"rbf",0.64303745085868,0.668178164787359,0.643258426966292,0.655481535160762
"2078","ro","d_fr_wel",269,30000,"SVM",1,"linear",0.66536312849162,0.685996777244821,0.665605493133583,0.675647316097292
"2079","ro","d_fr_wel",269,30000,"SVM",1,"sigmoid",0.670939375129319,0.689822957652008,0.671161048689139,0.680364056462708
"2080","ro","d_fr_wel",269,30000,"SVM",1,"poly",0.607645354852059,0.651079422970261,0.607885975863504,0.628741744234678
"2081","ro","d_fr_wel",269,30000,"SVM",3,"rbf",0.687647423960273,0.712145620167458,0.687744486059093,0.69973238808224
"2082","ro","d_fr_wel",269,30000,"SVM",3,"linear",0.70626939788951,0.726774644202825,0.706304619225968,0.716393435361813
"2083","ro","d_fr_wel",269,30000,"SVM",3,"sigmoid",0.7155907303952,0.732325463863331,0.715626300457761,0.723879586805508
"2084","ro","d_fr_wel",269,30000,"SVM",3,"poly",0.62807779846886,0.669261969981423,0.628277153558052,0.648122276787426
"2085","ro","d_fr_wel",269,30000,"SVM",5,"rbf",0.687647423960273,0.712145620167458,0.687744486059093,0.69973238808224
"2086","ro","d_fr_wel",269,30000,"SVM",5,"linear",0.702555348644734,0.723369016026273,0.702580108198086,0.712823021401033
"2087","ro","d_fr_wel",269,30000,"SVM",5,"sigmoid",0.71743223670598,0.732488337436768,0.717498959633791,0.724916171495524
"2088","ro","d_fr_wel",269,30000,"SVM",5,"poly",0.629929650320712,0.670894854215227,0.630129005409904,0.649873258040129
"2089","sv","d_fr_lab",966,30000,"SVM",1,"rbf",0.779503105590062,0.793367346938775,0.779503105590062,0.78637412231658
"2090","sv","d_fr_lab",966,30000,"SVM",1,"linear",0.732919254658385,0.741887019230769,0.732919254658385,0.737375872074997
"2091","sv","d_fr_lab",966,30000,"SVM",1,"sigmoid",0.774844720496894,0.781916840616127,0.774844720496894,0.778364716798184
"2092","sv","d_fr_lab",966,30000,"SVM",1,"poly",0.650621118012422,0.746780335951203,0.650621118012422,0.695392230640847
"2093","sv","d_fr_lab",966,30000,"SVM",3,"rbf",0.801242236024845,0.812077854602134,0.801242236024845,0.80662365742288
"2094","sv","d_fr_lab",966,30000,"SVM",3,"linear",0.773291925465838,0.788530465949821,0.773291925465839,0.780836855271504
"2095","sv","d_fr_lab",966,30000,"SVM",3,"sigmoid",0.742236024844721,0.744357098381071,0.742236024844721,0.743295048437274
"2096","sv","d_fr_lab",966,30000,"SVM",3,"poly",0.692546583850932,0.769419703103914,0.692546583850932,0.728962072090068
"2097","sv","d_fr_lab",966,30000,"SVM",5,"rbf",0.799689440993789,0.808034696406444,0.799689440993789,0.80384040973317
"2098","sv","d_fr_lab",966,30000,"SVM",5,"linear",0.802795031055901,0.820164390825931,0.802795031055901,0.811386765099279
"2099","sv","d_fr_lab",966,30000,"SVM",5,"sigmoid",0.729813664596273,0.730703690794315,0.729813664596273,0.730258406508296
