"","language","target","observations_per_class","top_k_words","classifier","n_estimators","criterion","Accuracy","Precision","Recall","F1"
"212","uk","d_fr_sec",4109,10000,"Random Forest",300,"entropy",0.691770976851445,0.706803883687637,0.691777790811131,0.699210118521529
"213","uk","d_fr_sec",4109,10000,"Random Forest",50,"gini",0.690555364568204,0.702874840481046,0.690564089439607,0.696665083462885
"214","uk","d_fr_sec",4109,10000,"Random Forest",100,"gini",0.689095688216258,0.700071309631275,0.689101658375677,0.694543172892678
"215","uk","d_fr_sec",4109,10000,"Random Forest",200,"gini",0.692379515851506,0.703475877714058,0.692389084685396,0.697888452234544
"216","uk","d_fr_sec",4109,10000,"Random Forest",300,"gini",0.692622824853939,0.703126710800992,0.692631860505208,0.697839829731068
"217","ro","d_fr_sec",676,10000,"Random Forest",50,"entropy",0.731707317073171,0.733739837398374,0.73180924287119,0.732773268531095
"218","ro","d_fr_sec",676,10000,"Random Forest",100,"entropy",0.767184035476718,0.769512195121951,0.767286135693215,0.768397553178938
"219","ro","d_fr_sec",676,10000,"Random Forest",200,"entropy",0.767184035476718,0.769982520260607,0.767295968534907,0.768636896885505
"220","ro","d_fr_sec",676,10000,"Random Forest",300,"entropy",0.764966740576497,0.767059639389736,0.765063913470993,0.766060476625941
"221","ro","d_fr_sec",676,10000,"Random Forest",50,"gini",0.758314855875831,0.762064289702481,0.758446411012783,0.760251046196469
"222","ro","d_fr_sec",676,10000,"Random Forest",100,"gini",0.758314855875831,0.76015680684248,0.758407079646018,0.759280935204584
"223","ro","d_fr_sec",676,10000,"Random Forest",200,"gini",0.767184035476718,0.768364928909953,0.767256637168142,0.767810383099827
"224","ro","d_fr_sec",676,10000,"Random Forest",300,"gini",0.753880266075388,0.75609756097561,0.753982300884956,0.755038449443984
"225","ro","d_fr_sec",676,10000,"Random Forest",50,"entropy",0.737250554323725,0.748718224379672,0.737192723697148,0.742910775139679
"226","ro","d_fr_sec",676,10000,"Random Forest",100,"entropy",0.739467849223947,0.751670552708568,0.73937069813176,0.745469893616961
"227","ro","d_fr_sec",676,10000,"Random Forest",200,"entropy",0.738359201773836,0.747415663040663,0.738254670599803,0.742806922404025
"228","ro","d_fr_sec",676,10000,"Random Forest",300,"entropy",0.740576496674058,0.748702048152701,0.740467059980334,0.744561784647709
"229","ro","d_fr_sec",676,10000,"Random Forest",50,"gini",0.737250554323725,0.745788140555731,0.737173058013766,0.741455575148151
"230","ro","d_fr_sec",676,10000,"Random Forest",100,"gini",0.736141906873614,0.743397002705961,0.736061946902655,0.739711291453005
"231","ro","d_fr_sec",676,10000,"Random Forest",200,"gini",0.747228381374723,0.755930599475807,0.747133726647001,0.751506420659625
"232","ro","d_fr_sec",676,10000,"Random Forest",300,"gini",0.749445676274945,0.755730925212595,0.749355948869223,0.752529936051671
"233","ro","d_fr_sec",676,10000,"Random Forest",50,"entropy",0.655956311078262,0.666552634620111,0.655889872173058,0.661178266838599
"234","ro","d_fr_sec",676,10000,"Random Forest",100,"entropy",0.659650160137965,0.665773037544584,0.659609963946247,0.662677171500157
"235","ro","d_fr_sec",676,10000,"Random Forest",200,"entropy",0.672214831239221,0.679333787266473,0.672166502785972,0.675731140233104
"236","ro","d_fr_sec",676,10000,"Random Forest",300,"entropy",0.66112999917878,0.669513525671784,0.661055391674861,0.665257575424444
"237","ro","d_fr_sec",676,10000,"Random Forest",50,"gini",0.647092058799376,0.656449228111653,0.647053425106522,0.651717463573253
"238","ro","d_fr_sec",676,10000,"Random Forest",100,"gini",0.661869097478854,0.670000984881055,0.661802687643396,0.66587660278413
"239","ro","d_fr_sec",676,10000,"Random Forest",200,"gini",0.664820563357149,0.670843185942083,0.664762372992461,0.667788936949966
"240","ro","d_fr_sec",676,10000,"Random Forest",300,"gini",0.67073334975774,0.674687957963045,0.670671910848902,0.672673940234898
"241","es","d_fr_lab",1107,10000,"Random Forest",50,"entropy",0.360433604336043,0.23092389380531,0.360433604336043,0.281497170943679
"242","es","d_fr_lab",1107,10000,"Random Forest",100,"entropy",0.36449864498645,0.23291835552982,0.36449864498645,0.284218309521573
"243","es","d_fr_lab",1107,10000,"Random Forest",200,"entropy",0.35230352303523,0.223213179734919,0.35230352303523,0.273280651039297
"244","es","d_fr_lab",1107,10000,"Random Forest",300,"entropy",0.359078590785908,0.2340614258787,0.359078590785908,0.283394964428401
"245","es","d_fr_lab",1107,10000,"Random Forest",50,"gini",0.336043360433604,0.222556390977444,0.336043360433604,0.267771682035719
"246","es","d_fr_lab",1107,10000,"Random Forest",100,"gini",0.340108401084011,0.224557186234818,0.340108401084011,0.270509792972828
"247","es","d_fr_lab",1107,10000,"Random Forest",200,"gini",0.341463414634146,0.221812698944547,0.341463414634146,0.268929996372869
"248","es","d_fr_lab",1107,10000,"Random Forest",300,"gini",0.346883468834688,0.220742864031504,0.346883468834688,0.269797385928544
"249","es","d_fr_lab",1107,10000,"Random Forest",50,"entropy",0.526422764227642,0.469905872926879,0.526422764227642,0.49656135401156
"250","es","d_fr_lab",1107,10000,"Random Forest",100,"entropy",0.5210027100271,0.457647971020839,0.5210027100271,0.487274648161372
"251","es","d_fr_lab",1107,10000,"Random Forest",200,"entropy",0.529132791327913,0.473138555944503,0.529132791327913,0.499571549108102
"252","es","d_fr_lab",1107,10000,"Random Forest",300,"entropy",0.538617886178862,0.47670704789753,0.538617886178862,0.50577491765964
"253","es","d_fr_lab",1107,10000,"Random Forest",50,"gini",0.50609756097561,0.449338206264285,0.50609756097561,0.476031938600036
"254","es","d_fr_lab",1107,10000,"Random Forest",100,"gini",0.516260162601626,0.461033228561987,0.516260162601626,0.487086256172824
"255","es","d_fr_lab",1107,10000,"Random Forest",200,"gini",0.53319783197832,0.471502417465916,0.53319783197832,0.500455866124112
"256","es","d_fr_lab",1107,10000,"Random Forest",300,"gini",0.531165311653117,0.471354133503937,0.531165311653117,0.499475529239997
"257","es","d_fr_lab",1107,10000,"Random Forest",50,"entropy",0.578590785907859,0.540349624193399,0.578590785907859,0.558816735734448
"258","es","d_fr_lab",1107,10000,"Random Forest",100,"entropy",0.579042457091238,0.539604150609425,0.579042457091237,0.558628097693424
"259","es","d_fr_lab",1107,10000,"Random Forest",200,"entropy",0.578590785907859,0.53908932202629,0.578590785907859,0.558142016291665
"260","es","d_fr_lab",1107,10000,"Random Forest",300,"entropy",0.578139114724481,0.538163625280722,0.578139114724481,0.557435596539454
"261","es","d_fr_lab",1107,10000,"Random Forest",50,"gini",0.570460704607046,0.533324476530135,0.570460704607046,0.551267876874591
"262","es","d_fr_lab",1107,10000,"Random Forest",100,"gini",0.571815718157182,0.534081180216213,0.571815718157182,0.552304675180408
"263","es","d_fr_lab",1107,10000,"Random Forest",200,"gini",0.573622402890696,0.534780338840919,0.573622402890696,0.553520794265424
"264","es","d_fr_lab",1107,10000,"Random Forest",300,"gini",0.574074074074074,0.535933472430312,0.574074074074074,0.554348504962203
"265","uk","d_fr_wel",2110,10000,"Random Forest",50,"entropy",0.65955934612651,0.671170868662886,0.659651614832536,0.665361387912788
"266","uk","d_fr_wel",2110,10000,"Random Forest",100,"entropy",0.665245202558635,0.674404031102926,0.665326361050045,0.669834442092672
"267","uk","d_fr_wel",2110,10000,"Random Forest",200,"entropy",0.673063255152807,0.68227910301081,0.673142902172507,0.677680211382191
"268","uk","d_fr_wel",2110,10000,"Random Forest",300,"entropy",0.673773987206823,0.682423206743898,0.673851108884004,0.678110068581016
"269","uk","d_fr_wel",2110,10000,"Random Forest",50,"gini",0.662402274342573,0.670940861357936,0.662481410836674,0.666684302023578
"270","uk","d_fr_wel",2110,10000,"Random Forest",100,"gini",0.666666666666667,0.674084239038715,0.666739743631191,0.670391876236518
"271","uk","d_fr_wel",2110,10000,"Random Forest",200,"gini",0.666666666666667,0.673872643835097,0.666738733350575,0.670286707447492
"272","uk","d_fr_wel",2110,10000,"Random Forest",300,"gini",0.674484719260839,0.683530119048631,0.674563356717962,0.679017136523696
"273","uk","d_fr_wel",2110,10000,"Random Forest",50,"entropy",0.718905472636816,0.726280042564074,0.718933871072029,0.722588286144084
"274","uk","d_fr_wel",2110,10000,"Random Forest",100,"entropy",0.720682302771855,0.726477325056868,0.720713985516617,0.723584179235714
"275","uk","d_fr_wel",2110,10000,"Random Forest",200,"entropy",0.72636815920398,0.731790304764547,0.726396308838743,0.729083330303515
"276","uk","d_fr_wel",2110,10000,"Random Forest",300,"entropy",0.723525230987918,0.728731296731037,0.723555904888142,0.726134379258681
"277","uk","d_fr_wel",2110,10000,"Random Forest",50,"gini",0.718905472636816,0.72358044873494,0.71894043789603,0.72125298078902
"278","uk","d_fr_wel",2110,10000,"Random Forest",100,"gini",0.718905472636816,0.723332391896289,0.718944479018492,0.72113176067122
"279","uk","d_fr_wel",2110,10000,"Random Forest",200,"gini",0.720326936744847,0.723733525308364,0.720360387301177,0.722043016789509
"280","uk","d_fr_wel",2110,10000,"Random Forest",300,"gini",0.726012793176972,0.729247906365725,0.726046246605457,0.727643554645969
"281","uk","d_fr_wel",2110,10000,"Random Forest",50,"entropy",0.66917006783464,0.678008163975822,0.669188327083064,0.673569374639661
"282","uk","d_fr_wel",2110,10000,"Random Forest",100,"entropy",0.666324780621717,0.675232620901154,0.666345060670719,0.670759402040818
"283","uk","d_fr_wel",2110,10000,"Random Forest",200,"entropy",0.675568846817865,0.685445933109283,0.675587444501918,0.680480984391873
"284","uk","d_fr_wel",2110,10000,"Random Forest",300,"entropy",0.672012996050702,0.680861493839858,0.67203361405664,0.676418752210031
"285","uk","d_fr_wel",2110,10000,"Random Forest",50,"gini",0.669646753700171,0.678842191659772,0.669667873615242,0.674223824820172
"286","uk","d_fr_wel",2110,10000,"Random Forest",100,"gini",0.672488502417803,0.680055597605753,0.672513160588818,0.676263349350809
"287","uk","d_fr_wel",2110,10000,"Random Forest",200,"gini",0.674622720577159,0.680845994225833,0.674642158605974,0.677729879472788
"288","uk","d_fr_wel",2110,10000,"Random Forest",300,"gini",0.678888292399683,0.685580420208321,0.678908573645416,0.682228185495718
"289","de","d_fr_eco",2668,10000,"Random Forest",50,"entropy",0.485103991006183,0.478069861931455,0.485264973900734,0.481640547904586
"290","de","d_fr_eco",2668,10000,"Random Forest",100,"entropy",0.505340078695897,0.507741096402929,0.505491588832295,0.50661384551878
"291","de","d_fr_eco",2668,10000,"Random Forest",200,"entropy",0.49522203485104,0.493478415792193,0.495373541790422,0.494424162795232
"292","de","d_fr_eco",2668,10000,"Random Forest",300,"entropy",0.496346261944913,0.495014401440144,0.496499665069956,0.495755920810898
"293","de","d_fr_eco",2668,10000,"Random Forest",50,"gini",0.501405283867341,0.502103572641888,0.501549525410447,0.501826396100652
"294","de","d_fr_eco",2668,10000,"Random Forest",100,"gini",0.49522203485104,0.493562114825505,0.495371014016506,0.4944649100542
"295","de","d_fr_eco",2668,10000,"Random Forest",200,"gini",0.481169196177628,0.473975005018012,0.481318486874534,0.477618520732642
"296","de","d_fr_eco",2668,10000,"Random Forest",300,"gini",0.488476672287802,0.484180819760309,0.488625649321925,0.486393080152521
"297","de","d_fr_eco",2668,10000,"Random Forest",50,"entropy",0.61973018549747,0.62075420327811,0.619799421139773,0.620276444788738
"298","de","d_fr_eco",2668,10000,"Random Forest",100,"entropy",0.628724002248454,0.628915582166441,0.628794504619507,0.628855037565012
"299","de","d_fr_eco",2668,10000,"Random Forest",200,"entropy",0.620011242270939,0.617879320729464,0.620086955422707,0.618981169665866
"300","de","d_fr_eco",2668,10000,"Random Forest",300,"entropy",0.623664980326026,0.622522140126926,0.623741484561621,0.623131215840925
"301","de","d_fr_eco",2668,10000,"Random Forest",50,"gini",0.621135469364812,0.619981030144313,0.621211814815283,0.62059581224791
"302","de","d_fr_eco",2668,10000,"Random Forest",100,"gini",0.620292299044407,0.617808621196107,0.620367538327372,0.619085435526978
"303","de","d_fr_eco",2668,10000,"Random Forest",200,"gini",0.620011242270939,0.618657338264981,0.620092642914018,0.619374159066001
"304","de","d_fr_eco",2668,10000,"Random Forest",300,"gini",0.631253513209668,0.631973840439637,0.631331125744113,0.631652319599215
"305","de","d_fr_eco",2668,10000,"Random Forest",50,"entropy",0.638125757045968,0.639290908621641,0.638174652325763,0.638732292778317
"306","de","d_fr_eco",2668,10000,"Random Forest",100,"entropy",0.637188163452587,0.637198735457158,0.637236005611658,0.637217369989435
"307","de","d_fr_eco",2668,10000,"Random Forest",200,"entropy",0.643374784728637,0.642280503827514,0.643426945227352,0.642853213397205
"308","de","d_fr_eco",2668,10000,"Random Forest",300,"entropy",0.649184661360838,0.649222833937687,0.649235980333919,0.649229407069252
"309","de","d_fr_eco",2668,10000,"Random Forest",50,"gini",0.633816430619022,0.633800539853419,0.633863955207846,0.633832245944445
"310","de","d_fr_eco",2668,10000,"Random Forest",100,"gini",0.646185879378906,0.645463566896116,0.646237619174008,0.645850361109546
"311","de","d_fr_eco",2668,10000,"Random Forest",200,"gini",0.650308361539125,0.65036856441325,0.650360418430842,0.650364491396538
"312","de","d_fr_eco",2668,10000,"Random Forest",300,"gini",0.653495673917658,0.652840027778851,0.653550679760535,0.653195160479035
"313","pl","d_fr_eco",782,10000,"Random Forest",50,"entropy",0.764367816091954,0.764838235294118,0.764367816091954,0.764602953337114
"314","pl","d_fr_eco",782,10000,"Random Forest",100,"entropy",0.760536398467433,0.76063204887218,0.760536398467433,0.760584220662579
"315","pl","d_fr_eco",782,10000,"Random Forest",200,"entropy",0.789272030651341,0.790980641160054,0.789272030651341,0.790125412208518
"316","pl","d_fr_eco",782,10000,"Random Forest",300,"entropy",0.773946360153257,0.774526678141136,0.773946360153257,0.77423641040492
"317","pl","d_fr_eco",782,10000,"Random Forest",50,"gini",0.770114942528736,0.770130804351337,0.770114942528736,0.770122873358362
"318","pl","d_fr_eco",782,10000,"Random Forest",100,"gini",0.783524904214559,0.785743875014795,0.783524904214559,0.784632820784825
"319","pl","d_fr_eco",782,10000,"Random Forest",200,"gini",0.783524904214559,0.785743875014795,0.783524904214559,0.784632820784825
"320","pl","d_fr_eco",782,10000,"Random Forest",300,"gini",0.791187739463602,0.793884082019675,0.791187739463602,0.792533617387141
"321","pl","d_fr_eco",782,10000,"Random Forest",50,"entropy",0.695045631374972,0.700720454619835,0.695181255526083,0.697939864783895
"322","pl","d_fr_eco",782,10000,"Random Forest",100,"entropy",0.71613681323126,0.721902441589866,0.716257736516357,0.719069011463893
"323","pl","d_fr_eco",782,10000,"Random Forest",200,"entropy",0.720927923754054,0.727023552805773,0.721058060713233,0.724028519090226
"324","pl","d_fr_eco",782,10000,"Random Forest",300,"entropy",0.714228458387569,0.720793898538577,0.714360447981138,0.717562753456797
"325","pl","d_fr_eco",782,10000,"Random Forest",50,"gini",0.705607768732396,0.709538013927633,0.705706601827292,0.707617121594286
"326","pl","d_fr_eco",782,10000,"Random Forest",100,"gini",0.712303557114597,0.71710015401695,0.71241895078102,0.714751887701234
"327","pl","d_fr_eco",782,10000,"Random Forest",200,"gini",0.719012214941793,0.725031291046263,0.719131299734748,0.722069243458923
"328","pl","d_fr_eco",782,10000,"Random Forest",300,"gini",0.706550915201388,0.711664249124133,0.706660772178014,0.709153685176949
"329","pl","d_fr_eco",782,10000,"Random Forest",50,"entropy",0.689851278242304,0.696416525018567,0.689878671775224,0.69313218193829
"330","pl","d_fr_eco",782,10000,"Random Forest",100,"entropy",0.702632475615466,0.708373378133384,0.702696728558797,0.705523634937381
"331","pl","d_fr_eco",782,10000,"Random Forest",200,"entropy",0.69816126272543,0.703867938472374,0.698214461145496,0.701029801831935
"332","pl","d_fr_eco",782,10000,"Random Forest",300,"entropy",0.703277173526694,0.708550641330001,0.70332301797819,0.705927151718068
"333","pl","d_fr_eco",782,10000,"Random Forest",50,"gini",0.692430069887215,0.695649677730239,0.692482070930347,0.694062260216269
"334","pl","d_fr_eco",782,10000,"Random Forest",100,"gini",0.707754514723871,0.712111953383882,0.707815109539247,0.709957030118113
"335","pl","d_fr_eco",782,10000,"Random Forest",200,"gini",0.715422252618626,0.719321655019921,0.715473032714412,0.717392182190107
"336","pl","d_fr_eco",782,10000,"Random Forest",300,"gini",0.709673900520416,0.713283259788701,0.709738186462324,0.711506307329488
"337","de","d_fr_sec",6134,10000,"Random Forest",50,"entropy",0.502444987775061,0.503820293398533,0.502444987775061,0.503131700742407
"338","de","d_fr_sec",6134,10000,"Random Forest",100,"entropy",0.500488997555012,0.500771158011596,0.500488997555012,0.500630038026143
"339","de","d_fr_sec",6134,10000,"Random Forest",200,"entropy",0.498044009779951,0.496976864513268,0.498044009779951,0.497509864897801
"340","de","d_fr_sec",6134,10000,"Random Forest",300,"entropy",0.502933985330073,0.504635604464688,0.502933985330073,0.503783358020112
"341","de","d_fr_sec",6134,10000,"Random Forest",50,"gini",0.490709046454768,0.485767399267399,0.490709046454768,0.488225718782244
