"","language","target","observations_per_class","top_k_words","classifier","hidden_layers","hidden_units","dropout_rate","learning_rate","epochs","Accuracy","Precision","Recall","F1"
"4568","es","d_fr_lab",1107,30000,"MLP",2,64,0.2,0.001,100,0.926151752471924,0.931884067619716,0.926151761517615,0.929009072076844
"4569","es","d_fr_lab",1107,30000,"MLP",2,64,0.2,1e-04,100,0.87330624461174,0.874955596391946,0.873306233062331,0.874130136697399
"4570","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,0.01,100,0.901084005832672,0.913519594890174,0.901084010840108,0.907259191974758
"4571","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,0.001,100,0.925474256277084,0.931429933084345,0.925474254742547,0.928442543042501
"4572","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,1e-04,100,0.87330624461174,0.874601184654506,0.873306233062331,0.873953229170648
"4573","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,0.01,100,0.894308924674988,0.911273401995653,0.894308943089431,0.90271147723904
"4574","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,0.001,100,0.932249307632446,0.936333179901261,0.932249322493225,0.934286788485185
"4575","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,1e-04,100,0.825203269720078,0.854981449317774,0.82520325203252,0.83982846866478
"4576","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,0.01,100,0.904471546411514,0.91452348856947,0.904471544715447,0.909469742631701
"4577","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,0.001,100,0.926829278469086,0.93235587986394,0.926829268292683,0.929584359878803
"4578","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,1e-04,100,0.880081325769424,0.887309224207875,0.880081300813008,0.883680482846337
"4579","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,0.01,100,0.911924123764038,0.921447277280854,0.911924119241192,0.916660964991152
"4580","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,0.001,100,0.913279116153717,0.922677296710118,0.913279132791328,0.917954160398554
"4581","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,1e-04,100,0.863143622875214,0.882391091317238,0.863143631436314,0.872661243547369
"4582","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,0.01,100,0.863821119070053,0.901175619596175,0.863821138211382,0.882103092829355
"4583","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,0.001,100,0.909891605377197,0.919279517400311,0.909891598915989,0.914561467188015
"4584","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,1e-04,100,0.909214109182358,0.915097457021544,0.909214092140921,0.912146287719645
"4585","es","d_fr_lab",1107,30000,"MLP",2,16,0.2,0.01,100,0.926377594470978,0.932733967642715,0.926377597109304,0.929544916044176
"4586","es","d_fr_lab",1107,30000,"MLP",2,16,0.2,0.001,100,0.923215905825297,0.927587459156801,0.923215898825655,0.92539651622241
"4587","es","d_fr_lab",1107,30000,"MLP",2,16,0.2,1e-04,100,0.821138203144073,0.850727224942137,0.821138211382114,0.835670881980686
"4588","es","d_fr_lab",1107,30000,"MLP",2,32,0.2,0.01,100,0.929990947246552,0.936729488813095,0.929990966576332,0.933348065273231
"4589","es","d_fr_lab",1107,30000,"MLP",2,32,0.2,0.001,100,0.93360431989034,0.936966351884991,0.93360433604336,0.935282322653462
"4590","es","d_fr_lab",1107,30000,"MLP",2,32,0.2,1e-04,100,0.876242101192474,0.877142038399083,0.876242095754291,0.876691836124225
"4591","es","d_fr_lab",1107,30000,"MLP",2,64,0.2,0.01,100,0.926377594470978,0.933214728697212,0.926377597109304,0.929783593920341
"4592","es","d_fr_lab",1107,30000,"MLP",2,64,0.2,0.001,100,0.934959352016449,0.938984801518151,0.934959349593496,0.936967751984284
"4593","es","d_fr_lab",1107,30000,"MLP",2,64,0.2,1e-04,100,0.878500461578369,0.879290713719898,0.878500451671183,0.878895405053817
"4594","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,0.01,100,0.919602533181508,0.928713965002469,0.919602529358627,0.924135789376447
"4595","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,0.001,100,0.932700991630554,0.937189542068832,0.932700993676603,0.934939880641143
"4596","es","d_fr_lab",1107,30000,"MLP",2,128,0.2,1e-04,100,0.882565478483836,0.883493947576054,0.88256549232159,0.88302947589442
"4597","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,0.01,100,0.917795856793722,0.927292855286396,0.917795844625113,0.922519908526054
"4598","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,0.001,100,0.92908763885498,0.935034929314657,0.929087624209576,0.932051789607437
"4599","es","d_fr_lab",1107,30000,"MLP",3,16,0.2,1e-04,100,0.769196033477783,0.831926480393473,0.769196025293586,0.799332393095739
"4600","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,0.01,100,0.92592591047287,0.929250115462736,0.925925925925926,0.927585042476677
"4601","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,0.001,100,0.935862680276235,0.940407767105953,0.935862691960253,0.938129724541011
"4602","es","d_fr_lab",1107,30000,"MLP",3,32,0.2,1e-04,100,0.8915989001592,0.893328860639622,0.89159891598916,0.892463049986776
"4603","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,0.01,100,0.927280942598979,0.934159487292641,0.927280939476061,0.930707504296436
"4604","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,0.001,100,0.92366756995519,0.931873188983918,0.923667570009033,0.927752235949255
"4605","es","d_fr_lab",1107,30000,"MLP",3,64,0.2,1e-04,100,0.894308944543203,0.899752035478152,0.894308943089431,0.897022232247072
"4606","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,0.01,100,0.931797643502553,0.936540716988401,0.931797651309846,0.934163163646517
"4607","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,0.001,100,0.926377594470978,0.933469986181113,0.926377597109304,0.929910268498689
"4608","es","d_fr_lab",1107,30000,"MLP",3,128,0.2,1e-04,100,0.915537496407827,0.919521149982218,0.91553748870822,0.917524995353383
"4609","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.01,100,0.866859614849091,0.886467485268692,0.867022702521572,0.876637280467171
"4610","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.001,100,0.898697555065155,0.907867681077469,0.898806232721789,0.903314232863577
"4611","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,1e-04,100,0.863965272903442,0.867490359244977,0.864036189997487,0.865759829313046
"4612","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.01,100,0.869753956794739,0.888462215184305,0.869912875931976,0.879089705800163
"4613","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.001,100,0.898697555065155,0.909377418522659,0.898814610036022,0.904065162212369
"4614","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,1e-04,100,0.863965272903442,0.869920325507755,0.864057133283069,0.866978816630142
"4615","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.01,100,0.84804630279541,0.872684645591637,0.848232386696825,0.860284796855665
"4616","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.001,100,0.89435601234436,0.904536082474227,0.894470972606182,0.899475371331375
"4617","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,1e-04,100,0.87554270029068,0.8755969836615,0.875534053782357,0.875565517591182
"4618","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.01,100,0.855282187461853,0.87532065457762,0.855449442908603,0.865270976673757
"4619","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.001,100,0.885672926902771,0.898855920460057,0.885804641032085,0.892282558535365
"4620","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,1e-04,100,0.865412473678589,0.869614022602891,0.865489654016922,0.867546936465578
"4621","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.01,100,0.871201157569885,0.886538830464431,0.871345396665829,0.878876454966279
"4622","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.001,100,0.876989841461182,0.893522727272727,0.877138309457988,0.885254713583539
"4623","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,1e-04,100,0.849493503570557,0.854276734901894,0.849409399346569,0.851836114272139
"4624","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.01,100,0.874095499515533,0.890502622377622,0.874243947390467,0.88229838899903
"4625","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.001,100,0.868306815624237,0.888528195887216,0.86847197788389,0.878385615673028
"4626","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,1e-04,100,0.874095499515533,0.874817426340972,0.874063835134456,0.874440468376861
"4627","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.01,100,0.830680191516876,0.862828850676073,0.830895534891514,0.846561158959847
"4628","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.001,100,0.862518072128296,0.882424386969119,0.862683253748848,0.872442161819496
"4629","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,1e-04,100,0.869753956794739,0.876978841129156,0.869854234732345,0.873402008775959
"4630","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.01,100,0.866859614849091,0.870849208365083,0.866934740722124,0.868887565751321
"4631","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.001,100,0.863965272903442,0.883419780529974,0.86412834045405,0.873667579973469
"4632","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,1e-04,100,0.874095499515533,0.889551614084654,0.87423975873335,0.881829223640811
"4633","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.01,100,0.910998553037643,0.920110979221479,0.911053866130518,0.915560024010539
"4634","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.001,100,0.925470352172852,0.929853426422068,0.925508921839658,0.927676087598821
"4635","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,1e-04,100,0.832850933074951,0.857858480271625,0.832924939264472,0.845207865563057
"4636","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.01,100,0.907380610704422,0.917087508139002,0.907443243696071,0.912239886668711
"4637","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.001,100,0.928364664316177,0.932337535138667,0.928399095250063,0.930364147138418
"4638","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,1e-04,100,0.878437042236328,0.880960757355487,0.878491245706626,0.879724268466508
"4639","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.01,100,0.900144726037979,0.913359999137788,0.90021781017006,0.906741286864939
"4640","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.001,100,0.918958008289337,0.925605994444948,0.919006031666248,0.922294205827828
"4641","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,1e-04,100,0.882778584957123,0.885103948637702,0.882805562536651,0.883953261568779
"4642","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.01,100,0.897973954677582,0.909522438192146,0.898039708469465,0.903744600703259
"4643","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.001,100,0.915340095758438,0.922815781856128,0.915391220574684,0.919088507226658
"4644","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,1e-04,100,0.887120097875595,0.88851810867754,0.887142916980816,0.887829980308563
"4645","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.01,100,0.896526783704758,0.910320866978286,0.896592527435704,0.903404545480415
"4646","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.001,100,0.915340095758438,0.922229329138823,0.915382843260451,0.918793332047921
"4647","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,1e-04,100,0.777134597301483,0.840364329184618,0.777054536315657,0.807470381457178
"4648","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.01,100,0.911722153425217,0.919514350124767,0.911770126497445,0.915625863738953
"4649","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.001,100,0.908827781677246,0.918951578378197,0.908886236072715,0.913891193848775
"4650","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,1e-04,100,0.868306815624237,0.882177367363284,0.868346318170395,0.875207202568778
"4651","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.01,100,0.87554270029068,0.894086422114618,0.875592694981989,0.884742925791565
"4652","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.001,100,0.903039067983627,0.915010778442764,0.903105889251906,0.909019357694384
"4653","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,1e-04,100,0.895803183317184,0.899686322980694,0.895809248554913,0.897743599818715
"4654","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.01,100,0.896526753902435,0.90594424354147,0.896567395493005,0.901231429860766
"4655","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.001,100,0.903039067983627,0.915351564415774,0.903110077909022,0.909189617655982
"4656","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,1e-04,100,0.911722123622894,0.918834233918671,0.911778503811678,0.915292771415993
"4657","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.01,100,0.91507093111674,0.923593658362242,0.91511825975259,0.919336425714296
"4658","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,0.001,100,0.91988088687261,0.923200172607255,0.919905894836782,0.921550089706419
"4659","es","d_fr_wel",1036,30000,"MLP",2,16,0.2,1e-04,100,0.863411585489909,0.87067893374684,0.863488872134261,0.867068997524299
"4660","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.01,100,0.914107541243235,0.922464874222381,0.914147887520594,0.918287549392899
"4661","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,0.001,100,0.92519070704778,0.928659722044231,0.925218508279579,0.926935921329651
"4662","es","d_fr_wel",1036,30000,"MLP",2,32,0.2,1e-04,100,0.861959497133891,0.868755698143356,0.862024238362514,0.865376878041457
"4663","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.01,100,0.924237767855326,0.929166347351361,0.924271871771243,0.926712647006749
"4664","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,0.001,100,0.926161050796509,0.930651011989171,0.926188880511575,0.92841458482492
"4665","es","d_fr_wel",1036,30000,"MLP",2,64,0.2,1e-04,100,0.873540421326955,0.875178063631219,0.873573762251822,0.874375177050104
"4666","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.01,100,0.908801933129628,0.919548216441692,0.908857613582419,0.9141716612861
"4667","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,0.001,100,0.918925861517588,0.92502996487081,0.918960654547485,0.921985321445809
"4668","es","d_fr_wel",1036,30000,"MLP",2,128,0.2,1e-04,100,0.875472764174143,0.876573585667434,0.875479601239843,0.876026251910945
"4669","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.01,100,0.925687770048777,0.929550937643979,0.925714166038368,0.927628584533126
"4670","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,0.001,100,0.916511833667755,0.924033854064462,0.916550780486443,0.920277105698347
"4671","es","d_fr_wel",1036,30000,"MLP",3,16,0.2,1e-04,100,0.851836224397024,0.87382205625274,0.851917008740331,0.862730510579418
"4672","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.01,100,0.922312398751577,0.929644755365419,0.92237022144034,0.925993201573537
"4673","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,0.001,100,0.918446977933248,0.92511491979069,0.918485940074279,0.921788512121792
"4674","es","d_fr_wel",1036,30000,"MLP",3,32,0.2,1e-04,100,0.866785526275635,0.875565572132547,0.866817458322862,0.871169554070516
"4675","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.01,100,0.927133540312449,0.929898219997271,0.927169026276842,0.928531617690464
"4676","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,0.001,100,0.924237767855326,0.930190444550713,0.924271871771243,0.927221713508628
"4677","es","d_fr_wel",1036,30000,"MLP",3,64,0.2,1e-04,100,0.897679626941681,0.900827655347082,0.89770740833822,0.899264825211684
"4678","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.01,100,0.896257619063059,0.914715430852315,0.896365641841892,0.905447576743637
"4679","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,0.001,100,0.918932855129242,0.926351964294165,0.918974616737874,0.922648543734196
"4680","es","d_fr_wel",1036,30000,"MLP",3,128,0.2,1e-04,100,0.912641485532125,0.915930277217177,0.912670687777498,0.914297577291796
"4681","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,0.01,100,0.876784384250641,0.878908591408591,0.876812526812527,0.877859307919027
"4682","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,0.001,100,0.871525168418884,0.873219024290672,0.871550497866287,0.872383963270977
"4683","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,1e-04,100,0.767092406749725,0.774884132820744,0.767029059134322,0.770936587658342
"4684","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,0.01,100,0.871525168418884,0.874254602022297,0.871557271557271,0.872903853062509
"4685","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,0.001,100,0.873779118061066,0.876060221970843,0.873808394861026,0.874932859528491
"4686","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,1e-04,100,0.764838457107544,0.779628357753358,0.764751970015128,0.772118514787139
"4687","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,0.01,100,0.836213350296021,0.845988458804343,0.836276502065976,0.841104446176026
"4688","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,0.001,100,0.869271218776703,0.872700281184347,0.869307277202014,0.871000474822896
"4689","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,1e-04,100,0.775356888771057,0.775687370291497,0.775343764817449,0.775515529494398
"4690","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,0.01,100,0.858752846717834,0.859072111364715,0.85876402718508,0.858918041648321
"4691","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,0.001,100,0.868519902229309,0.871625344352617,0.868554268554269,0.870087096530143
"4692","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,1e-04,100,0.787377893924713,0.787431120144535,0.787372711056922,0.787401914517539
"4693","uk","d_fr_eco",1996,30000,"MLP",3,16,0.2,0.01,100,0.865514636039734,0.868013502454992,0.865545620808779,0.86677780500307
"4694","uk","d_fr_eco",1996,30000,"MLP",3,16,0.2,0.001,100,0.879789650440216,0.880554047328175,0.879806498227551,0.880180114051953
"4695","uk","d_fr_eco",1996,30000,"MLP",3,16,0.2,1e-04,100,0.785875260829926,0.786161816159918,0.785863306915939,0.786012533196216
"4696","uk","d_fr_eco",1996,30000,"MLP",3,32,0.2,0.01,100,0.852742314338684,0.853887117086916,0.852763665921561,0.85332502173248
"4697","uk","d_fr_eco",1996,30000,"MLP",3,32,0.2,0.001,100,0.860255420207977,0.8657873503145,0.860301655038497,0.863035785613656
"4698","uk","d_fr_eco",1996,30000,"MLP",3,32,0.2,1e-04,100,0.787377893924713,0.792862436078597,0.787326424168529,0.790084732729587
"4699","uk","d_fr_eco",1996,30000,"MLP",3,64,0.2,0.01,100,0.865514636039734,0.872453416149068,0.865565941881731,0.868996032072526
"4700","uk","d_fr_eco",1996,30000,"MLP",3,64,0.2,0.001,100,0.865514636039734,0.870717013793483,0.865559168190747,0.86813042994961
"4701","uk","d_fr_eco",1996,30000,"MLP",3,64,0.2,1e-04,100,0.834710717201233,0.835298800816042,0.834726455779087,0.83501253022155
"4702","uk","d_fr_eco",1996,30000,"MLP",3,128,0.2,0.01,100,0.854996263980865,0.863681357312019,0.855054302422724,0.859346178464597
"4703","uk","d_fr_eco",1996,30000,"MLP",3,128,0.2,0.001,100,0.870022535324097,0.875845020684088,0.870069317437739,0.87294761568614
"4704","uk","d_fr_eco",1996,30000,"MLP",3,128,0.2,1e-04,100,0.856498897075653,0.860355364469943,0.856537740748267,0.858442308241522
"4705","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,0.01,100,0.881667912006378,0.884881412663015,0.881661925082978,0.88326873514925
"4706","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,0.001,100,0.876033037900925,0.879519088530878,0.876028472081104,0.877770310048769
"4707","uk","d_fr_eco",1996,30000,"MLP",2,16,0.2,1e-04,100,0.757325321435928,0.759974130451128,0.757355099460363,0.758662354627797
"4708","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,0.01,100,0.874906092882156,0.879148116564922,0.874908555171713,0.877023212350618
"4709","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,0.001,100,0.880916595458984,0.884915275213564,0.88091399670347,0.882910102612635
"4710","uk","d_fr_eco",1996,30000,"MLP",2,32,0.2,1e-04,100,0.779864758253098,0.780953391975715,0.779846575899207,0.780399591497093
"4711","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,0.01,100,0.870022535324097,0.87602657652346,0.870013998961367,0.873009935437476
"4712","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,0.001,100,0.878662675619125,0.882979990472145,0.878660615502721,0.880815007639431
"4713","uk","d_fr_eco",1996,30000,"MLP",2,64,0.2,1e-04,100,0.786250919103622,0.786766577787473,0.78624037571406,0.786503388738243
"4714","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,0.01,100,0.868144243955612,0.874806504042285,0.868152362889205,0.871466731618523
"4715","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,0.001,100,0.876408696174622,0.881766019356945,0.876402154033733,0.87907590458522
"4716","uk","d_fr_eco",1996,30000,"MLP",2,128,0.2,1e-04,100,0.795642375946045,0.795659463487332,0.79563943642891,0.795649449832097
"4717","uk","d_fr_eco",1996,30000,"MLP",3,16,0.2,0.01,100,0.875281751155853,0.875714499497569,0.875277721330353,0.875496055937657
"4718","uk","d_fr_eco",1996,30000,"MLP",3,16,0.2,0.001,100,0.880540937185287,0.884391782389637,0.880536927905349,0.882460145373181
